"variable","variable.label","model","model.label","treatment","full.treatment.name","Rhat"
"root.fragment.density","Root and wood fragment density (g/cm3)","strip.random","Strip random effects","E","Seedbank",1.00028835667969
"root.fragment.density","Root and wood fragment density (g/cm3)","strip.random","Strip random effects","R","Reference",1.00142003263679
"root.fragment.density","Root and wood fragment density (g/cm3)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00204818101047
"root.fragment.density","Root and wood fragment density (g/cm3)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00060765561354
"root.fragment.density","Root and wood fragment density (g/cm3)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00100426190198
"root.fragment.density","Root and wood fragment density (g/cm3)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00066923770142
"root.fragment.density","Root and wood fragment density (g/cm3)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00120456187698
"root.fragment.density","Root and wood fragment density (g/cm3)","strip.plot.random","Strip and plot random effects","R","Reference",1.00142016358997
"sand","Sand (%)","simple","Fixed effects only","A","Balled-and-burlapped",1.0001756635777
"sand","Sand (%)","simple","Fixed effects only","B","Bareroot",1.00015138350808
"sand","Sand (%)","simple","Fixed effects only","C","Seedling",1.00010470658416
"sand","Sand (%)","simple","Fixed effects only","D","Acorn",1.00018649739066
"sand","Sand (%)","simple","Fixed effects only","E","Seedbank",1.00017039768239
"sand","Sand (%)","simple","Fixed effects only","R","Reference",1.00017139998812
"sand","Sand (%)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00025736282399
"sand","Sand (%)","strip.random","Strip random effects","B","Bareroot",1.0003696705002
"sand","Sand (%)","strip.random","Strip random effects","C","Seedling",1.00022769791458
"sand","Sand (%)","strip.random","Strip random effects","D","Acorn",1.00043841582055
"sand","Sand (%)","strip.random","Strip random effects","E","Seedbank",1.00032796985597
"sand","Sand (%)","strip.random","Strip random effects","R","Reference",1.00025915712069
"sand","Sand (%)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00051448281303
"sand","Sand (%)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00040985129678
"sand","Sand (%)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00042077069895
"sand","Sand (%)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00031902988232
"sand","Sand (%)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00030178066173
"sand","Sand (%)","strip.plot.random","Strip and plot random effects","R","Reference",1.0002080198779
"silt","Silt (%)","simple","Fixed effects only","A","Balled-and-burlapped",1.00008769493141
"silt","Silt (%)","simple","Fixed effects only","B","Bareroot",1.00008839324313
"silt","Silt (%)","simple","Fixed effects only","C","Seedling",1.00008188765131
"silt","Silt (%)","simple","Fixed effects only","D","Acorn",1.0001419718549
"silt","Silt (%)","simple","Fixed effects only","E","Seedbank",1.00005466896351
"silt","Silt (%)","simple","Fixed effects only","R","Reference",1.00000394127522
"silt","Silt (%)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00083045610553
"silt","Silt (%)","strip.random","Strip random effects","B","Bareroot",1.0003909365223
"silt","Silt (%)","strip.random","Strip random effects","C","Seedling",1.00045398087963
"silt","Silt (%)","strip.random","Strip random effects","D","Acorn",1.00083171820018
"silt","Silt (%)","strip.random","Strip random effects","E","Seedbank",1.00042726222745
"silt","Silt (%)","strip.random","Strip random effects","R","Reference",1.00050638606296
"silt","Silt (%)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00448590682279
"silt","Silt (%)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00445820275314
"silt","Silt (%)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00407179558458
"silt","Silt (%)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00340953422628
"silt","Silt (%)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00040546405345
"silt","Silt (%)","strip.plot.random","Strip and plot random effects","R","Reference",1.0046041981537
"clay","Clay (%)","simple","Fixed effects only","A","Balled-and-burlapped",1.00036089939905
"clay","Clay (%)","simple","Fixed effects only","B","Bareroot",1.00015126474063
"clay","Clay (%)","simple","Fixed effects only","C","Seedling",1.00017544979478
"clay","Clay (%)","simple","Fixed effects only","D","Acorn",1.00028275199988
"clay","Clay (%)","simple","Fixed effects only","E","Seedbank",1.00017798053357
"clay","Clay (%)","simple","Fixed effects only","R","Reference",1.00024971172748
"clay","Clay (%)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00196439687087
"clay","Clay (%)","strip.random","Strip random effects","B","Bareroot",1.00068812728384
"clay","Clay (%)","strip.random","Strip random effects","C","Seedling",1.00176442446774
"clay","Clay (%)","strip.random","Strip random effects","D","Acorn",1.00056196526984
"clay","Clay (%)","strip.random","Strip random effects","E","Seedbank",1.00128495573537
"clay","Clay (%)","strip.random","Strip random effects","R","Reference",1.00085652814277
"clay","Clay (%)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00211595512255
"clay","Clay (%)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00285925391589
"clay","Clay (%)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00039249835587
"clay","Clay (%)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00256115887692
"clay","Clay (%)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00337168654039
"clay","Clay (%)","strip.plot.random","Strip and plot random effects","R","Reference",1.00261629253869
"ph","pH","simple","Fixed effects only","A","Balled-and-burlapped",1.00009730104649
"ph","pH","simple","Fixed effects only","B","Bareroot",1.00014321282103
"ph","pH","simple","Fixed effects only","C","Seedling",1.00014007201859
"ph","pH","simple","Fixed effects only","D","Acorn",1.00011525968153
"ph","pH","simple","Fixed effects only","E","Seedbank",1.00015592961281
"ph","pH","simple","Fixed effects only","R","Reference",1.0000697339371
"ph","pH","strip.random","Strip random effects","A","Balled-and-burlapped",1.00127365366507
"ph","pH","strip.random","Strip random effects","B","Bareroot",1.00124621956143
"ph","pH","strip.random","Strip random effects","C","Seedling",1.00106660127697
"ph","pH","strip.random","Strip random effects","D","Acorn",1.00142081859713
"ph","pH","strip.random","Strip random effects","E","Seedbank",1.0006823525739
"ph","pH","strip.random","Strip random effects","R","Reference",1.00102554155632
"ph","pH","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00072504464102
"ph","pH","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00013712535656
"ph","pH","strip.plot.random","Strip and plot random effects","C","Seedling",1.00026511133612
"ph","pH","strip.plot.random","Strip and plot random effects","D","Acorn",1.00035650201824
"ph","pH","strip.plot.random","Strip and plot random effects","E","Seedbank",1.000324546809
"ph","pH","strip.plot.random","Strip and plot random effects","R","Reference",1.0003150609829
"p","P (ppm)","simple","Fixed effects only","A","Balled-and-burlapped",1.00026858476186
"p","P (ppm)","simple","Fixed effects only","B","Bareroot",1.00020606513732
"p","P (ppm)","simple","Fixed effects only","C","Seedling",1.000096957352
"p","P (ppm)","simple","Fixed effects only","D","Acorn",1.00017401400155
"p","P (ppm)","simple","Fixed effects only","E","Seedbank",1.00028012021215
"p","P (ppm)","simple","Fixed effects only","R","Reference",1.00009985721512
"p","P (ppm)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00102442078602
"p","P (ppm)","strip.random","Strip random effects","B","Bareroot",1.00059046423777
"p","P (ppm)","strip.random","Strip random effects","C","Seedling",1.00095517748505
"p","P (ppm)","strip.random","Strip random effects","D","Acorn",1.00063481095382
"p","P (ppm)","strip.random","Strip random effects","E","Seedbank",1.00068461764338
"p","P (ppm)","strip.random","Strip random effects","R","Reference",1.00101966081098
"p","P (ppm)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00070418440964
"p","P (ppm)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00045114955915
"p","P (ppm)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00040667465838
"p","P (ppm)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00062621941914
"p","P (ppm)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00076092061655
"p","P (ppm)","strip.plot.random","Strip and plot random effects","R","Reference",1.00028930449818
"k","K (ppm)","simple","Fixed effects only","A","Balled-and-burlapped",1.00026680891456
"k","K (ppm)","simple","Fixed effects only","B","Bareroot",1.0002187397276
"k","K (ppm)","simple","Fixed effects only","C","Seedling",1.00034541606223
"k","K (ppm)","simple","Fixed effects only","D","Acorn",1.00019710815885
"k","K (ppm)","simple","Fixed effects only","E","Seedbank",1.00036588778049
"k","K (ppm)","simple","Fixed effects only","R","Reference",1.00027584472005
"k","K (ppm)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00029848062793
"k","K (ppm)","strip.random","Strip random effects","B","Bareroot",1.00023563493144
"k","K (ppm)","strip.random","Strip random effects","C","Seedling",1.00030073514512
"k","K (ppm)","strip.random","Strip random effects","D","Acorn",1.00034190335978
"k","K (ppm)","strip.random","Strip random effects","E","Seedbank",1.00039024642347
"k","K (ppm)","strip.random","Strip random effects","R","Reference",1.00031879714656
"k","K (ppm)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00064808566261
"k","K (ppm)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00063689363052
"k","K (ppm)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00024265497582
"k","K (ppm)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00040444761953
"k","K (ppm)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.0004514895764
"k","K (ppm)","strip.plot.random","Strip and plot random effects","R","Reference",1.00027113124502
"ca","Ca (ppm)","simple","Fixed effects only","A","Balled-and-burlapped",1.00020623105906
"ca","Ca (ppm)","simple","Fixed effects only","B","Bareroot",1.00011908547373
"ca","Ca (ppm)","simple","Fixed effects only","C","Seedling",1.00013140973209
"ca","Ca (ppm)","simple","Fixed effects only","D","Acorn",1.00015898772553
"ca","Ca (ppm)","simple","Fixed effects only","E","Seedbank",1.00010437235691
"ca","Ca (ppm)","simple","Fixed effects only","R","Reference",1.00009860670156
"ca","Ca (ppm)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00104562030899
"ca","Ca (ppm)","strip.random","Strip random effects","B","Bareroot",1.0009153115014
"ca","Ca (ppm)","strip.random","Strip random effects","C","Seedling",1.00057788718424
"ca","Ca (ppm)","strip.random","Strip random effects","D","Acorn",1.0012119144558
"ca","Ca (ppm)","strip.random","Strip random effects","E","Seedbank",1.00124497509579
"ca","Ca (ppm)","strip.random","Strip random effects","R","Reference",1.0013789201215
"ca","Ca (ppm)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00073695758551
"ca","Ca (ppm)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00079363459489
"ca","Ca (ppm)","strip.plot.random","Strip and plot random effects","C","Seedling",1.0007179208669
"ca","Ca (ppm)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00060235567678
"ca","Ca (ppm)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00046591983504
"ca","Ca (ppm)","strip.plot.random","Strip and plot random effects","R","Reference",1.00140573600686
"mg","Mg (ppm)","simple","Fixed effects only","A","Balled-and-burlapped",1.00042583768767
"mg","Mg (ppm)","simple","Fixed effects only","B","Bareroot",1.00034248382623
"mg","Mg (ppm)","simple","Fixed effects only","C","Seedling",1.00027913574745
"mg","Mg (ppm)","simple","Fixed effects only","D","Acorn",1.00028630024106
"mg","Mg (ppm)","simple","Fixed effects only","E","Seedbank",1.00035065384901
"mg","Mg (ppm)","simple","Fixed effects only","R","Reference",1.00043338475628
"mg","Mg (ppm)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00123076736748
"mg","Mg (ppm)","strip.random","Strip random effects","B","Bareroot",1.00165686170215
"mg","Mg (ppm)","strip.random","Strip random effects","C","Seedling",1.00043334743126
"mg","Mg (ppm)","strip.random","Strip random effects","D","Acorn",1.00034212107498
"mg","Mg (ppm)","strip.random","Strip random effects","E","Seedbank",1.00051224209309
"mg","Mg (ppm)","strip.random","Strip random effects","R","Reference",1.00159226130893
"mg","Mg (ppm)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00062813026511
"mg","Mg (ppm)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00045714005554
"mg","Mg (ppm)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00035450149909
"mg","Mg (ppm)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00051717494836
"mg","Mg (ppm)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00043136260823
"mg","Mg (ppm)","strip.plot.random","Strip and plot random effects","R","Reference",1.00077524851297
"som.percent","SOM (%)","simple","Fixed effects only","A","Balled-and-burlapped",1.00016232538265
"som.percent","SOM (%)","simple","Fixed effects only","B","Bareroot",1.00004253279689
"som.percent","SOM (%)","simple","Fixed effects only","C","Seedling",1.0001857082075
"som.percent","SOM (%)","simple","Fixed effects only","D","Acorn",1.00011898943564
"som.percent","SOM (%)","simple","Fixed effects only","E","Seedbank",1.00008759110301
"som.percent","SOM (%)","simple","Fixed effects only","R","Reference",1.00009674728272
"som.percent","SOM (%)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00056393421968
"som.percent","SOM (%)","strip.random","Strip random effects","B","Bareroot",1.00031784018978
"som.percent","SOM (%)","strip.random","Strip random effects","C","Seedling",1.00046078357525
"som.percent","SOM (%)","strip.random","Strip random effects","D","Acorn",1.00067050053587
"som.percent","SOM (%)","strip.random","Strip random effects","E","Seedbank",1.00072362117658
"som.percent","SOM (%)","strip.random","Strip random effects","R","Reference",1.00060485189245
"som.percent","SOM (%)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00789111624238
"som.percent","SOM (%)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00830547681251
"som.percent","SOM (%)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00156029640121
"som.percent","SOM (%)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00763179566692
"som.percent","SOM (%)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00107934961805
"som.percent","SOM (%)","strip.plot.random","Strip and plot random effects","R","Reference",1.0020356182344
"no3.n","NO3-N (ppm)","simple","Fixed effects only","A","Balled-and-burlapped",1.00020958184827
"no3.n","NO3-N (ppm)","simple","Fixed effects only","B","Bareroot",1.00007579352854
"no3.n","NO3-N (ppm)","simple","Fixed effects only","C","Seedling",1.00008138197364
"no3.n","NO3-N (ppm)","simple","Fixed effects only","D","Acorn",1.00020497895238
"no3.n","NO3-N (ppm)","simple","Fixed effects only","E","Seedbank",1.00025990813194
"no3.n","NO3-N (ppm)","simple","Fixed effects only","R","Reference",1.00016278961125
"no3.n","NO3-N (ppm)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00257646416623
"no3.n","NO3-N (ppm)","strip.random","Strip random effects","B","Bareroot",1.0025393570761
"no3.n","NO3-N (ppm)","strip.random","Strip random effects","C","Seedling",1.0027670298928
"no3.n","NO3-N (ppm)","strip.random","Strip random effects","D","Acorn",1.00301176892084
"no3.n","NO3-N (ppm)","strip.random","Strip random effects","E","Seedbank",1.00309242969898
"no3.n","NO3-N (ppm)","strip.random","Strip random effects","R","Reference",1.00205527545083
"no3.n","NO3-N (ppm)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00094193085392
"no3.n","NO3-N (ppm)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00065923358896
"no3.n","NO3-N (ppm)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00025704445714
"no3.n","NO3-N (ppm)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00065633200069
"no3.n","NO3-N (ppm)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00071186970021
"no3.n","NO3-N (ppm)","strip.plot.random","Strip and plot random effects","R","Reference",1.00125362206271
"nh4.n","NH4-N (ppm)","simple","Fixed effects only","A","Balled-and-burlapped",1.0002646401624
"nh4.n","NH4-N (ppm)","simple","Fixed effects only","B","Bareroot",1.00019848894072
"nh4.n","NH4-N (ppm)","simple","Fixed effects only","C","Seedling",1.00021264804627
"nh4.n","NH4-N (ppm)","simple","Fixed effects only","D","Acorn",1.00016848860626
"nh4.n","NH4-N (ppm)","simple","Fixed effects only","E","Seedbank",1.00016342130483
"nh4.n","NH4-N (ppm)","simple","Fixed effects only","R","Reference",1.00008270702834
"nh4.n","NH4-N (ppm)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00170937094971
"nh4.n","NH4-N (ppm)","strip.random","Strip random effects","B","Bareroot",1.00122601570728
"nh4.n","NH4-N (ppm)","strip.random","Strip random effects","C","Seedling",1.00131116441802
"nh4.n","NH4-N (ppm)","strip.random","Strip random effects","D","Acorn",1.0009321919759
"nh4.n","NH4-N (ppm)","strip.random","Strip random effects","E","Seedbank",1.00125935597601
"nh4.n","NH4-N (ppm)","strip.random","Strip random effects","R","Reference",1.00186509035846
"nh4.n","NH4-N (ppm)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00052576028298
"nh4.n","NH4-N (ppm)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00036332732849
"nh4.n","NH4-N (ppm)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00036030122874
"nh4.n","NH4-N (ppm)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00048474559056
"nh4.n","NH4-N (ppm)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.0002419516151
"nh4.n","NH4-N (ppm)","strip.plot.random","Strip and plot random effects","R","Reference",1.00048676714032
"cec","CEC (meq/100 g)","simple","Fixed effects only","A","Balled-and-burlapped",1.00029600869172
"cec","CEC (meq/100 g)","simple","Fixed effects only","B","Bareroot",1.0002670787167
"cec","CEC (meq/100 g)","simple","Fixed effects only","C","Seedling",1.0002624937991
"cec","CEC (meq/100 g)","simple","Fixed effects only","D","Acorn",1.000182274429
"cec","CEC (meq/100 g)","simple","Fixed effects only","E","Seedbank",1.00019493362416
"cec","CEC (meq/100 g)","simple","Fixed effects only","R","Reference",1.00017976045966
"cec","CEC (meq/100 g)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00229459891953
"cec","CEC (meq/100 g)","strip.random","Strip random effects","B","Bareroot",1.00215011793526
"cec","CEC (meq/100 g)","strip.random","Strip random effects","C","Seedling",1.00197723179642
"cec","CEC (meq/100 g)","strip.random","Strip random effects","D","Acorn",1.00172269384864
"cec","CEC (meq/100 g)","strip.random","Strip random effects","E","Seedbank",1.00234442875811
"cec","CEC (meq/100 g)","strip.random","Strip random effects","R","Reference",1.00265680666424
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.0005720079057
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.00048943182495
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","C","Seedling",1.0004246550741
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00031083720976
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00068014094531
"cec","CEC (meq/100 g)","strip.plot.random","Strip and plot random effects","R","Reference",1.0004404963447
"k.meq","K (meq/100 g)","simple","Fixed effects only","A","Balled-and-burlapped",1.00062322327562
"k.meq","K (meq/100 g)","simple","Fixed effects only","B","Bareroot",1.00041204561924
"k.meq","K (meq/100 g)","simple","Fixed effects only","C","Seedling",1.00030327656661
"k.meq","K (meq/100 g)","simple","Fixed effects only","D","Acorn",1.0005468842783
"k.meq","K (meq/100 g)","simple","Fixed effects only","E","Seedbank",1.00060250401875
"k.meq","K (meq/100 g)","simple","Fixed effects only","R","Reference",1.00026688975927
"k.meq","K (meq/100 g)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00039670479207
"k.meq","K (meq/100 g)","strip.random","Strip random effects","B","Bareroot",1.00041611092847
"k.meq","K (meq/100 g)","strip.random","Strip random effects","C","Seedling",1.00029761325156
"k.meq","K (meq/100 g)","strip.random","Strip random effects","D","Acorn",1.00050383920418
"k.meq","K (meq/100 g)","strip.random","Strip random effects","E","Seedbank",1.00097990891262
"k.meq","K (meq/100 g)","strip.random","Strip random effects","R","Reference",1.00077240802738
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","A","Balled-and-burlapped",1.00016573910571
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","B","Bareroot",1.0001009029828
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","C","Seedling",1.00015602499849
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","D","Acorn",1.00020779096576
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","E","Seedbank",1.00023079949885
"k.meq","K (meq/100 g)","strip.plot.random","Strip and plot random effects","R","Reference",1.00028612268794
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","A","Balled-and-burlapped",1.00011881562972
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","B","Bareroot",1.00007028780596
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","C","Seedling",1.00015331393879
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","D","Acorn",1.00008369833084
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","E","Seedbank",1.00008762434336
"ca.meq","Ca (meq/100 g)","simple","Fixed effects only","R","Reference",1.0001060588538
"ca.meq","Ca (meq/100 g)","strip.random","Strip random effects","A","Balled-and-burlapped",1.00057068672598
